code_departement,code_canton,libelle_canton,nom,prenom,genre,date_naissance,code_CSP,fonction,age
10,1010,Saint-André-Les-Vergers,LEDOUBLE,Catherine,F,1972-09-27,31,,53
10,1011,Saint-Lyé,CAMUT,Jean-Marie,M,1965-08-04,12,,60
10,1011,Saint-Lyé,LEROY,Marie-Thérèse,F,1958-08-31,75,,67
10,1012,Troyes-1,PHILIPPON,Elisabeth,F,1946-06-27,86,3ème Vice-président du conseil départemental,80
10,1012,Troyes-1,RAGUIN,Jacky,M,1956-02-10,74,,70
10,1013,Troyes-2,DENIS,Valéry,M,1966-07-12,22,10ème Vice-président du conseil départemental,60
10,1013,Troyes-2,ZELTZ,Anne-Marie,F,1957-03-03,74,7ème Vice-président du conseil départemental,69
10,1014,Troyes-3,GIRARDIN,Olivier,M,1968-08-29,37,,57
10,1014,Troyes-3,HADDAD,Djamila,F,1966-10-12,34,,59
10,1015,Troyes-4,BREGEAUT,Catherine,F,1958-09-13,74,,67
10,1015,Troyes-4,VIART,Jean-Michel,M,1961-09-08,74,,64
10,1016,Troyes-5,BERTAIL,Sybille,F,1959-01-06,85,5ème Vice-président du conseil départemental,67
10,1016,Troyes-5,HONORE,Nicolas,M,1983-06-17,38,,43
10,1017,Vendeuvre-Sur-Barse,CHEVALIER,Bertrand,M,1965-02-01,37,,61
10,1017,Vendeuvre-Sur-Barse,CHEVALLIER,Marielle,F,1964-03-09,54,,62
11,1101,La Piège au Razès,BOURREL,Marie-Christine,F,1972-08-02,43,,53
11,1101,La Piège au Razès,VIOLA,André,M,1971-03-24,34,,55
11,1102,Carcassonne-1,BARDOU,Magali,F,1969-01-27,22,,57
11,1102,Carcassonne-1,MOURAD,François,M,1981-01-24,33,,45
11,1103,Carcassonne-2,LECINA,Thierry,M,1964-05-01,42,,62
11,1103,Carcassonne-2,RIVEL,Tamara,F,1963-04-23,31,2ème Vice-président du conseil départemental,63
11,1104,Carcassonne-3,CONQUET,Maria,F,1991-04-04,45,,35
11,1104,Carcassonne-3,DEDIES,Daniel,M,1953-01-30,72,,73
11,1105,Le Bassin chaurien,BRUNEL,Eliane,F,1952-03-02,74,,74
11,1105,Le Bassin chaurien,MAUGARD,Patrick,M,1952-11-06,63,,73
11,1106,Les Basses Plaines de l'Aude,ALDEBERT,Didier,M,1965-06-27,37,,61
11,1106,Les Basses Plaines de l'Aude,ROGER-MATEILLE,Séverine,F,1975-05-18,65,8ème Vice-président du conseil départemental,51
11,1107,Les Corbières,BARO,Herve,M,1947-06-21,75,1er Vice-président du conseil départemental,79
11,1107,Les Corbières,FORTUNÉ,Kattalin,F,1978-02-20,33,,48
11,1108,Le Lézignanais,DUMONTET,Valérie,F,1966-04-25,31,4ème Vice-président du conseil départemental,60
11,1108,Le Lézignanais,GASPARINI,Sébastien,M,1975-01-25,48,9ème Vice-président du conseil départemental,51
11,1109,La Région Limouxine,DURAND,Pierre,M,1961-10-11,22,5ème Vice-président du conseil départemental,64
11,1109,La Région Limouxine,LARRUY,Marie-Ange,F,1956-11-20,74,,69
11,1110,La Malepère à la Montagne Noire,DANILLON,Chloé,F,1990-11-28,33,6ème Vice-président du conseil départemental,35
11,1110,La Malepère à la Montagne Noire,GRIFFE,Paul,M,1967-01-06,22,,59
11,1111,Narbonne-1,MORLON,Francis,M,1977-07-09,37,7ème Vice-président du conseil départemental,49
11,1111,Narbonne-1,VERGNES,Magali,F,1961-10-24,12,,64
11,1112,Narbonne-2,DURAND,Jean-Luc,M,1953-10-30,75,,72
11,1112,Narbonne-2,SIRVENT,Sandrine,F,1980-11-03,42,,45
11,1113,Narbonne-3,FRANÇOIS,Patrick,M,1960-04-24,77,11ème Vice-président du conseil départemental,66
11,1113,Narbonne-3,SANDRAGNÉ,Hélène,F,1960-01-23,74,Président du conseil départemental,66
11,1114,La Haute-Vallée de l'Aude,CHALAVOUX,Joëlle,F,1950-06-20,77,,76
11,1114,La Haute-Vallée de l'Aude,CHANAUD,Anthony,M,1988-05-10,34,,38
11,1115,Le Haut-Minervois,GINIES,Alain,M,1958-11-04,12,3ème Vice-président du conseil départemental,67
11,1115,Le Haut-Minervois,NAVARRO-ESTALLE,Françoise,F,1966-12-22,33,,59
11,1116,Le Sud-Minervois,DURA,Danielle,F,1949-09-30,74,,76
11,1116,Le Sud-Minervois,LAPALU,Christian,M,1954-05-29,72,,72
11,1117,Les Corbières Méditerranée,THÉRON-CHET,Marie-Christine,F,1966-07-25,37,,59
11,1118,La Montagne d'Alaric,CATHALA,Caroline,F,1978-04-04,33,,48
11,1118,La Montagne d'Alaric,RAPPENEAU,Philippe,M,1970-11-30,31,,55
11,1119,La Vallée de l'Orbiel,CHERRIER,Muriel,F,1973-09-13,52,10ème Vice-président du conseil départemental,52
11,1119,La Vallée de l'Orbiel,RAYNAUD,Christian,M,1958-01-30,74,,68
12,1201,Aubrac Et Carladez,ALAZARD,Vincent,M,1960-10-13,12,,65
12,1201,Aubrac Et Carladez,CAZARD,Annie,F,1952-06-14,74,8ème Vice-président du conseil départemental,74
12,1202,Aveyron Et Tarn,AT,André,M,1966-09-21,12,1er Vice-président du conseil départemental,59
12,1202,Aveyron Et Tarn,MAZARS,Brigitte,F,1962-04-27,12,,64
12,1203,Causse-Comtal,BESSAOU,Magali,F,1968-09-10,37,2ème Vice-président du conseil départemental,57
12,1203,Causse-Comtal,CALMELLY,Jean-Luc,M,1955-10-25,74,,70
12,1204,Causses-Rougiers,ALIES,Monique,F,1962-04-26,86,,64
12,1204,Causses-Rougiers,LABORIE,Christophe,M,1960-05-09,74,5ème Vice-président du conseil départemental,66
12,1205,Ceor-Ségala,BARBEZANGE,Jacques,M,1961-01-15,33,,65
12,1205,Ceor-Ségala,FIRMIN,Virginie,F,1978-11-25,37,,47
12,1206,Enne Et Alzou,CABROLIER,Hélian,M,1959-03-12,31,,67
12,1206,Enne Et Alzou,PIERINI,Graziella,F,1958-04-19,43,,68
12,1207,Lot Et Dourdou,BUESSINGER,Michèle,F,1948-01-13,31,,78
12,1207,Lot Et Dourdou,TIEULIÉ,Christian,M,1947-09-14,74,,78
12,1208,Lot Et Montbazinois,CAVALERIE,Bertrand,M,1980-03-11,37,,46
12,1208,Lot Et Montbazinois,MOULY,Catherine,F,1968-05-26,12,,58
12,1209,Lot Et Palanges,NAUDAN,Christian,M,1966-05-03,12,7ème Vice-président du conseil départemental,60
12,1209,Lot Et Palanges,PRESNE,Christine,F,1953-03-23,74,6ème Vice-président du conseil départemental,73
12,1210,Lot Et Truyère,ANGLARS,Jean-Claude,M,1961-02-20,74,,65
12,1210,Lot Et Truyère,LAFON,Francine,F,1959-02-05,71,,67
12,1211,Millau-1,ASSIER,Claude,M,1957-09-26,77,,68
12,1211,Millau-1,RIVIERE,Hélène,F,1971-02-09,37,,55
12,1212,Millau-2,GALLIARD,Jean-François,M,1948-02-18,74,,78
12,1212,Millau-2,PAILHAS,Anne,F,1970-11-23,22,,55
12,1213,Monts Du Réquistanais,CAUSSE,Michel,M,1947-05-01,74,,79
12,1213,Monts Du Réquistanais,PUEL,Nathalie,F,1969-11-25,22,,56
12,1214,Nord-Lévezou,GOMBERT,Dominique,F,1964-02-11,46,,62
12,1214,Nord-Lévezou,SADOUL,Jean-Philippe,M,1964-11-12,22,3ème Vice-président du conseil départemental,61
12,1215,Raspes Et Lévezou,FRAYSSE,Nadine,F,1960-08-11,31,,65
12,1215,Raspes Et Lévezou,VIALA,Arnaud,M,1974-12-04,33,Président du conseil départemental,51
12,1216,Rodez-1,COMBET,Arnaud,M,1972-09-17,33,,53
12,1216,Rodez-1,VIDAL,Sarah,F,1982-07-17,37,,44
12,1217,Rodez-2,JULIEN,Serge,M,1962-02-06,37,,64
12,1217,Rodez-2,SAULES-LE BARS,Emilie,F,1981-01-23,31,10ème Vice-président du conseil départemental,45
12,1218,Rodez-Onet,ABADIE-ROQUES,Valérie,F,1969-07-20,54,,57
12,1218,Rodez-Onet,ABINAL,Jean-Philippe,M,1969-09-17,43,9ème Vice-président du conseil départemental,56
12,1219,Saint-Affrique,DAVID,Sébastien,M,1976-06-27,23,,50
12,1219,Saint-Affrique,GRAL,Emilie,F,1986-08-02,52,,39
12,1220,Tarn Et Causses,DURAND,Kateline,F,1986-05-25,22,,40
12,1220,Tarn Et Causses,GROS,Edmond,M,1949-12-03,74,,76
12,1221,Vallon,COUFFIGNAL,Sylvain,M,1976-03-27,47,,50
12,1221,Vallon,DUGAST NÉE CHABANON-POUGET,Nathalie,F,1976-11-24,31,,49
12,1222,Villefranche-De-Rouergue,BAYOL,Stéphanie,F,1972-12-29,37,,53
12,1222,Villefranche-De-Rouergue,CANTOURNET,Eric,M,1966-12-28,45,,59
12,1223,Villeneuvois Et Villefranchois,MASBOU,Jean-Pierre,M,1956-07-02,74,,70
12,1223,Villeneuvois Et Villefranchois,RIGAL,Gisèle,F,1953-05-27,72,4ème Vice-président du conseil départemental,73
13,1301,Aix-En-Provence-1,BLINT,Cyrille,M,1980-10-29,31,,45
13,1301,Aix-En-Provence-1,RUDISUHLI,Anne,F,1968-10-08,31,,57
13,1302,Aix-En-Provence-2,ANGELETTI,Laurence,F,1963-11-28,31,,62
13,1302,Aix-En-Provence-2,PERRIN,Jean-Marc,M,1959-07-04,74,,67
13,1303,Allauch,DE CALA,Lionel,M,1983-10-27,33,,42
13,1303,Allauch,MIQUELLY,Véronique,F,1971-02-15,33,9ème Vice-président du conseil départemental,55
13,1304,Arles,ALVAREZ,Martial,M,1973-07-08,65,,53
13,1304,Arles,GRAILLON,Mandy,F,1990-07-21,37,,36
13,1305,Aubagne,DOSSEMONT,Judith,F,1968-10-19,33,,57
13,1305,Aubagne,GAZAY,Gérard,M,1957-11-23,74,2ème Vice-président du conseil départemental,68
13,1306,Berre-L'Etang,ARIAS,Julie,F,1982-01-18,45,,44
13,1306,Berre-L'Etang,GUÉRIN,Yannick,M,1970-03-09,35,,56
13,1307,Châteaurenard,CHABAUD,Corinne,F,1964-10-14,74,15ème Vice-président du conseil départemental,61
13,1307,Châteaurenard,LIMOUSIN,Lucien,M,1947-10-19,74,4ème Vice-président du conseil départemental,78
13,1308,La Ciotat,GHIGONETTO,Patrick,M,1962-06-27,23,,64
13,1308,La Ciotat,MILON,Danielle,F,1947-01-27,74,1er Vice-président du conseil départemental,79
13,1309,Gardanne,AMIEL,Agnes,F,1971-11-23,31,,54
13,1309,Gardanne,GRANIER,Hervé,M,1972-11-08,33,,53
13,1310,Istres,GOYET,Vincent,M,1979-07-18,37,,47
13,1310,Istres,JOULIA,Nicole,F,1948-03-21,75,13ème Vice-président du conseil départemental,78
13,1311,Marignane,GUARINO,Valérie,F,1965-04-01,74,3ème Vice-président du conseil départemental,61
13,1311,Marignane,LE DISSES,Eric,M,1955-07-05,74,6ème Vice-président du conseil départemental,71
13,1312,Marseille-1,CAMARD,Sophie,F,1972-12-09,37,,53
13,1312,Marseille-1,PAYAN,Benoît,M,1978-01-31,33,,48
13,1313,Marseille-2,DJAMBAÉ,Nouriati,F,1977-03-13,31,,49
13,1313,Marseille-2,KREHMEIER,Anthony,M,1986-10-04,85,,39
13,1314,Marseille-3,JIBRAYEL,Sébastien,M,1979-10-24,38,,46
13,1314,Marseille-3,SPORTIELLO,Josette,F,1958-01-12,22,,68
13,1315,Marseille-4,GHALI,Samia,F,1968-06-10,77,,58
13,1315,Marseille-4,KAZANDJIAN,Azad,M,1984-03-28,33,,42
13,1316,Marseille-5,PREZIOSI,Nora,F,1960-11-16,33,,65
13,1316,Marseille-5,ROSSI,Denis,M,1960-01-14,33,8ème Vice-président du conseil départemental,66
13,1317,Marseille-6,D'ANGIO,Sandrine,F,1981-12-18,22,,44
13,1317,Marseille-6,DUDIEUZERE,Cédric,M,1972-09-09,38,,53
13,1318,Marseille-7,COLLART,Frédéric,M,1969-05-22,34,,57
13,1318,Marseille-7,PUSTORINO,Marine,F,1988-02-29,46,,38
13,1319,Marseille-8,DEVAUX,Alison,F,1992-02-10,54,,34
13,1319,Marseille-8,SANTELLI,Thierry,M,1970-07-21,45,14ème Vice-président du conseil départemental,56
13,1320,Marseille-9,CARADEC,Laure-Agnès,F,1967-11-20,33,11ème Vice-président du conseil départemental,58
13,1320,Marseille-9,RÉAULT,Didier,M,1967-12-22,85,10ème Vice-président du conseil départemental,58
13,1321,Marseille-10,DI GIOVANNI,Sylvain,M,1984-06-06,31,,42
13,1321,Marseille-10,VASSAL,Martine,F,1962-03-29,33,Président du conseil départemental,64
13,1322,Marseille-11,GARINO,Audrey,F,1984-05-04,37,,42
13,1322,Marseille-11,OHANESSIAN,Yannick,M,1981-05-08,33,,45
13,1323,Marseille-12,BERNASCONI,Sabine,F,1970-11-23,33,7ème Vice-président du conseil départemental,55
13,1323,Marseille-12,MORAINE,Yves,M,1970-01-20,31,12ème Vice-président du conseil départemental,56
13,1324,Martigues,FRAU,Gérard,M,1961-08-19,37,,64
13,1324,Martigues,GIORGETTI,Magali,F,1970-05-29,43,,56
13,1325,Pélissanne,GENTE-CEAGLIO,Hélène,F,1955-01-22,75,,71
13,1325,Pélissanne,GERARD,Jacky,M,1950-08-15,31,,75
13,1326,Salon-De-Provence-1,CALLET,Marie-Pierre,F,1957-07-21,13,5ème Vice-président du conseil départemental,69
13,1326,Salon-De-Provence-1,PONS,Henri,M,1957-03-26,31,,69
13,1327,Salon-De-Provence-2,AMSELEM,Martine,F,1952-12-25,75,,73
13,1327,Salon-De-Provence-2,VIDAL,Yves,M,1946-11-27,74,,79
13,1328,Trets,BONFILLON CHIAVASSA,Béatrice,F,1977-11-18,37,,48
13,1328,Trets,MERCIER,Arnaud,M,1974-02-17,33,,52
13,1329,Vitrolles,MALLIÉ,Richard,M,1948-10-26,74,,77
13,1329,Vitrolles,VENTRON,Amapola,F,1964-08-18,72,,61
14,1401,Les Monts d'Aunay,HAURET,Christian,M,1948-05-07,71,,78
14,1401,Les Monts d'Aunay,LEBERRURIER,Stéphanie,F,1968-11-28,54,,57
14,1402,Bayeux,DUPONT,Jean-Léonce,M,1955-01-31,74,Président du conseil départemental,71
14,1402,Bayeux,LEPOULTIER,Mélanie,F,1979-09-07,42,5ème Vice-président du conseil départemental,46
14,1403,Thue-et-Mue,LAURENT,Philippe,M,1960-12-11,74,,65
14,1403,Thue-et-Mue,LETELLIER,Myriam,F,1971-09-12,34,,54
14,1404,Cabourg,DE BONET D'OLÉON,Amandine,F,1981-11-14,31,,44
14,1404,Cabourg,PORCQ,Emmanuel,M,1972-12-09,31,,53
14,1405,Caen-1,SIMONNET,Sophie,F,1971-01-15,34,,55
14,1405,Caen-1,WILLAUME,Ludwig,M,1981-01-06,54,8ème Vice-président du conseil départemental,45
14,1406,Caen-2,JEANNENEZ,Patrick,M,1953-04-21,72,14ème Vice-président du conseil départemental,73
14,1406,Caen-2,QUERTIER,Marie-Christine,F,1961-05-26,31,3ème Vice-président du conseil départemental,65
14,1407,Caen-3,ACHOUCHI,Salyha,F,1983-03-21,33,,43
14,1407,Caen-3,CASINI,Antoine,M,1967-04-21,31,,59
14,1408,Caen-4,JOLY,Francis,M,1968-10-05,38,,57
14,1408,Caen-4,KERGUÉLEN,Martine,F,1959-01-03,54,,67
14,1409,Caen-5,BELDJOUDI,Alexandra,F,1984-06-02,22,,42
14,1409,Caen-5,VÈVE,Eric,M,1968-08-08,31,,57
14,1410,Condé-en-Normandie,DELIQUAIRE,Régis,M,1963-04-11,75,,63
14,1410,Condé-en-Normandie,DESQUESNE,Valérie,F,1972-04-21,85,11ème Vice-président du conseil départemental,54
14,1411,Courseulles-Sur-Mer,FRUGÈRE,Carole,F,1967-05-30,54,,59
14,1411,Courseulles-Sur-Mer,NOUVELOT,Cédric,M,1976-09-17,23,4ème Vice-président du conseil départemental,49
14,1412,Evrecy,BOULAY,Florence,F,1965-12-26,37,7ème Vice-président du conseil départemental,60
14,1412,Evrecy,ROSE,Dominique,M,1953-05-07,74,12ème Vice-président du conseil départemental,73
14,1413,Falaise,DEWAËLE,Clara,F,1987-01-05,34,1er Vice-président du conseil départemental,39
14,1413,Falaise,HEURTIN,Jean-Yves,M,1972-11-10,12,,53
14,1414,Hérouville-Saint-Clair,CASSETTO-GADRAT,Elise,F,1975-06-27,42,,51
14,1414,Hérouville-Saint-Clair,LECHANGEUR,Steve,M,1984-05-07,52,,42
14,1415,Honfleur-Deauville,LAMARRE,Michel,M,1961-02-23,85,6ème Vice-président du conseil départemental,65
14,1415,Honfleur-Deauville,PERCHEY,Catherine,F,1960-04-01,74,,66
14,1416,Ifs,HEUZÉ,Edithe,F,1955-07-16,75,,71
14,1416,Ifs,JEANNE,Joël,M,1956-05-02,74,,70
14,1417,Lisieux,LECLERC,Sébastien,M,1970-03-28,72,,56
14,1417,Lisieux,PERINI,Angélique,F,1985-07-22,45,13ème Vice-président du conseil départemental,41
14,1418,Livarot-Pays-d'Auge,ANFRY,Olivier,M,1973-01-17,43,,53
14,1418,Livarot-Pays-d'Auge,BONHOMME,Vanessa,F,1983-10-26,54,,42
14,1419,Mézidon Vallée d'Auge,CHARLES,Xavier,M,1985-04-21,12,2ème Vice-président du conseil départemental,41
14,1419,Mézidon Vallée d'Auge,MARIVINGT,Alexandra,F,1980-06-11,43,,46
14,1420,Ouistreham,EVEN,Christine,F,1953-05-30,31,,73
14,1420,Ouistreham,FRICOUT,Michel,M,1953-03-02,72,10ème Vice-président du conseil départemental,73
14,1421,Pont-L'Evêque,DESHAYES,Yves,M,1951-05-13,74,,75
14,1421,Pont-L'Evêque,GADENNE,Audrey,F,1969-03-12,33,,57
14,1422,Le Hom,FRANCOIS,Bruno,M,1957-01-29,74,,69
14,1422,Le Hom,JACQ,Sylvie,F,1968-10-16,85,,57
14,1423,Trévières,GADY DUQUESNE,Patricia,F,1961-08-20,12,9ème Vice-président du conseil départemental,64
14,1423,Trévières,THOMINES,Patrick,M,1960-04-02,74,,66
14,1424,Troarn,LEMIERE,Angélique,F,1975-04-19,46,,51
14,1424,Troarn,ROBERT,Ludovic,M,1976-12-18,38,,49
14,1425,Vire-Normandie,BAZIN,Lucien,M,1958-10-21,77,,67
14,1425,Vire-Normandie,BRISON-VALOGNES,Coraline,F,1987-08-18,13,,38
15,1501,Arpajon-Sur-Cère,DESCOEUR,Vincent,M,1962-12-13,34,,63
15,1501,Arpajon-Sur-Cère,LANTUEJOUL,Isabelle,F,1961-05-12,72,8ème Vice-président du conseil départemental,65
15,1502,Aurillac-1,BELAÏDI,Jamal,M,1978-01-31,11,,48
15,1502,Aurillac-1,LACHAIZE,Sylvie,F,1963-07-19,37,2ème Vice-président du conseil départemental,63
15,1503,Aurillac-2,MATHONIER,Pierre,M,1963-05-06,31,,63
15,1503,Aurillac-2,RUEDA,Valérie,F,1968-11-11,42,,57
15,1504,Aurillac-3,FRÉCHOU,Stéphane,M,1974-03-31,33,,52
15,1504,Aurillac-3,MAUREL,Magali,F,1979-05-19,45,,47
15,1505,Mauriac,BONY,Jean Yves,M,1955-03-11,86,,71
15,1505,Mauriac,CHASTRE,Marie Hélène,F,1957-01-25,77,6ème Vice-président du conseil départemental,69
15,1506,Maurs,BEAUDREY,Dominique,F,1954-09-21,72,,71
15,1506,Maurs,MORELLE,Florian,M,1988-05-19,33,,38
15,1507,Murat,BRESSON,Aurélie,F,1982-03-14,33,,44
15,1507,Murat,CHABRIER,Gilles,M,1973-06-07,21,5ème Vice-président du conseil départemental,53
15,1508,Naucelles,FAURE,Bruno,M,1967-05-05,38,Président du conseil départemental,59
15,1508,Naucelles,ROQUETTE,Marie-Hélène,F,1958-12-16,37,,67
15,1509,Neuvéglise-sur-Truyère,CHARRIAUD,Céline,F,1980-07-30,33,,45
15,1509,Neuvéglise-sur-Truyère,MONLOUBOU,Jean-Jacques,M,1955-06-10,74,,71
15,1510,Riom-Ès-Montagnes,CABECAS,Valérie,F,1980-03-19,52,4ème Vice-président du conseil départemental,46
15,1510,Riom-Ès-Montagnes,MAGE,Jean,M,1950-02-28,77,,76
15,1511,Saint-Flour-1,ACHALME,Didier,M,1956-06-02,74,1er Vice-président du conseil départemental,70
15,1511,Saint-Flour-1,BESSE,Marina,F,1981-12-19,12,,44
15,1512,Saint-Flour-2,BÉNÉZIT,Sophie,F,1974-01-24,12,,52
15,1512,Saint-Flour-2,VIDAL,Christophe,M,1976-05-07,12,,50
15,1513,Saint-Paul-Des-Landes,COMBELLE,Gilles,M,1967-07-01,33,7ème Vice-président du conseil départemental,59
15,1513,Saint-Paul-Des-Landes,SEMETEYS,Valérie,F,1974-07-25,37,,51
15,1514,Vic-Sur-Cère,DELRIEU TOURTOULOU,Annie,F,1961-11-10,72,,64
15,1514,Vic-Sur-Cère,FABRE,Philippe,M,1960-12-12,34,3ème Vice-président du conseil départemental,65
15,1515,Ydes,DELAGE,Alain,M,1961-09-27,23,,64
15,1515,Ydes,LEYMONIE,Mireille,F,1959-06-13,75,,67
16,1601,Angoulême-1,GINGAST,Hélène,F,1970-12-11,33,,55
16,1601,Angoulême-1,MARDIKIAN,Patrick,M,1965-07-15,23,9ème Vice-président du conseil départemental,61
16,1602,Angoulême-2,MESNIER,Thomas,M,1986-03-04,33,,40
16,1602,Angoulême-2,REGRENIL,Laëtitia,F,1973-08-13,43,,52
16,1603,Angoulême-3,GARCIA,Stéphanie,F,1977-09-04,52,,48
16,1603,Angoulême-3,NEBOUT,François,M,1947-12-10,75,,78
16,1604,Boëme-Echelle,CARTERET,Michel,M,1961-09-28,85,,64
16,1604,Boëme-Echelle,HELION,Célia,F,1980-04-09,22,10ème Vice-président du conseil départemental,46
16,1605,Boixe-Et-Manslois,BONNEFOY,Nicole,F,1958-08-11,33,,67
16,1605,Boixe-Et-Manslois,MUGNIER,Pierre-Hermann,M,1984-12-01,33,,41
16,1606,Charente-Bonnieure,POINT,Fabrice,M,1973-05-25,22,3ème Vice-président du conseil départemental,53
16,1606,Charente-Bonnieure,PRÉCIGOUT,Sandrine,F,1972-09-10,31,,53
16,1607,Charente-Champagne,BARBOT,Marina,F,1973-12-06,56,,52
16,1607,Charente-Champagne,ZUCCHI,Jean Paul,M,1944-09-20,72,,81
16,1608,Charente-Nord,FOURÉ,Brigitte,F,1959-10-10,74,,66
16,1608,Charente-Nord,GEOFFROY,Fabrice,M,1973-10-05,31,,52
16,1609,Charente-Sud,CHABOT,Jacques,M,1960-03-25,47,,66
16,1609,Charente-Sud,LAGARDE,Isabelle,F,1962-12-29,45,,63
16,1610,Charente-Vienne,BOUTY,Philippe,M,1967-08-13,72,,58
16,1610,Charente-Vienne,DUREPAIRE,Jeanine,F,1961-05-14,72,,65
16,1611,Cognac-1,LELIÈVRE,Jean-Hubert,M,1976-08-09,33,,49
16,1611,Cognac-1,PÉCHEVIS,Florence,F,1961-03-11,85,,65
16,1612,Cognac-2,BRIAND,Pierre Yves,M,1952-10-12,74,,73
16,1612,Cognac-2,RICHAUD,Emilie,F,1974-05-25,23,,52
16,1613,La Couronne,DAURÉ,Jean-François,M,1958-09-11,74,1er Vice-président du conseil départemental,67
16,1613,La Couronne,GODICHAUD,Fabienne,F,1960-07-18,42,6ème Vice-président du conseil départemental,66
16,1614,Gond-Pontouvre,SIMONIN,Thibaut,M,1980-03-21,31,5ème Vice-président du conseil départemental,46
16,1614,Gond-Pontouvre,VINET,Maryline,F,1966-02-17,56,4ème Vice-président du conseil départemental,60
16,1615,Jarnac,MARTRON,Anne,F,1953-12-17,77,,72
16,1615,Jarnac,SOURISSEAU,Jérôme,M,1974-07-26,12,,51
16,1616,Touvre-Et-Braconne,BUISSON,Michel,M,1961-06-07,42,7ème Vice-président du conseil départemental,65
16,1616,Touvre-Et-Braconne,ZIAD,Fatna,F,1959-06-01,77,,67
16,1617,Tude-Et-Lavalette,GALLÈS,Patrick,M,1976-02-17,42,,50
16,1617,Tude-Et-Lavalette,VERGEZ,Nelly,F,1972-02-27,34,2ème Vice-président du conseil départemental,54
16,1618,Val De Nouère,BONNEAU,François,M,1958-02-08,31,,68
16,1618,Val De Nouère,BOUCHET,Sandra,F,1976-01-12,56,,50
16,1619,Val De Tardoire,CANIT,Michaël,M,1975-07-11,47,,51
16,1619,Val De Tardoire,PRAGOUT,Marie,F,1979-08-21,35,8ème Vice-président du conseil départemental,46
17,1701,Aytré,KRABAL,Guillaume,M,1973-04-13,33,,53
17,1701,Aytré,LIGONNIERE,Marie,F,1982-10-26,37,,43
17,1702,Chaniers,ETOURNEAU,Corinne,F,1969-09-24,43,,56
17,1702,Chaniers,MARCHAIS,Jean-Luc,M,1963-08-25,42,,62
17,1703,Châtelaillon-Plage,MARCILLY,Sylvie,F,1966-02-11,23,Président du conseil départemental,60
17,1703,Châtelaillon-Plage,VILLAIN,Stéphane,M,1959-11-25,75,5ème Vice-président du conseil départemental,66
17,1704,Ile D'Oléron,RABELLE,Dominique,F,1950-04-29,34,10ème Vice-président du conseil départemental,76
17,1704,Ile D'Oléron,SUEUR,Christophe,M,1966-08-24,72,,59
17,1705,Ile De Ré,RAFFARIN,Patrice,M,1960-03-27,74,,66
17,1705,Ile De Ré,RICHEZ-LEROUGE,Véronique,F,1963-12-22,35,,62
17,1706,La Jarrie,BAUDON,David,M,1973-04-02,74,,53
17,1706,La Jarrie,DUCROCQ,Marie-Karine,F,1969-04-20,33,,57
17,1707,Jonzac,CABRI,Christophe,M,1969-04-27,37,13ème Vice-président du conseil départemental,57
17,1707,Jonzac,GUIMBERTEAU,Chantal,F,1955-08-28,37,4ème Vice-président du conseil départemental,70
