code_commune,code_collectivite_statut_particulier,nom,prenom,genre,date_naissance,code_CSP,fonction,code_nationalite,age,modification,commentaires
4063,,CASTEL,Jean-Claude,M,1961-03-06,13,Maire,FR,65,,
4065,,MOROSO,Félix,M,1943-05-07,74,Maire,FR,83,,
4066,,ALLAMANNO,Blandine,F,1983-01-05,54,Maire,FR,43,,
4067,,BELLEMAIN,Thierry,M,1961-12-21,72,Maire,FR,64,,
4068,,FERRY,Jean-Marc,M,1961-05-21,21,Maire,FR,65,,
4069,,GAGLIO,Baptiste,M,1988-04-09,55,Maire,FR,38,,
4070,,DI BENEDETTO,Julien,M,1985-05-03,33,Maire,FR,41,,
4072,,SERRA,Victor Pascal,M,1969-07-24,52,Maire,FR,56,,
4073,,AUBERT EPOUSE PIGEARD,Isabelle,F,1966-07-31,22,Maire,FR,59,,
4074,,MAGAUD,Marie José,F,1949-11-23,77,Maire,FR,76,,
4075,,ALPE,Jean-Marc,M,1964-01-20,38,Maire,FR,62,,
4076,,OCCELLI,Didier,M,1965-12-30,47,Maire,FR,60,,
4077,,BLANC,Jérôme,M,1979-02-28,11,Maire,FR,47,,
4079,,FIAERT,Claude,M,1969-09-03,48,Maire,FR,56,,
4081,,VIBERT,Jean-Marc,M,1957-03-10,38,Maire,FR,69,,
4084,,TOUSSAINT,Carole,F,1976-01-15,47,Maire,FR,50,,
4085,,ZUNINO,Robert,M,1946-10-10,71,Maire,FR,79,,
4086,,GARCIER-RICHAUD,Hélène,F,1965-08-25,85,Maire,FR,60,,
4087,,JAUFFRED,Guy,M,1946-12-18,75,Maire,FR,79,,
4088,,GEHANT,David,M,1989-02-23,38,Maire,FR,37,,
4090,,PELLEGRIN,Jean,M,1950-04-26,74,Maire,FR,76,,
4091,,BELMONTE,Sylvie,F,1956-06-17,74,Maire,FR,70,,
4092,,LAUGIER,Joël,M,1963-02-19,52,Maire,FR,63,,
4093,,TERRIER,Daniel,M,1963-02-17,74,Maire,FR,63,,
4094,,AUDAN,Paul,M,1953-03-16,47,Maire,FR,73,,
4095,,LAPAILLE,Nicolas,M,1981-01-23,48,Maire,FR,45,,
4096,,ZUMTANGWALD,Sarah,F,1990-04-06,55,Maire,FR,36,,
4097,,BOGHOSSIAN,Alex,M,1958-03-31,74,Maire,FR,68,,
4099,,CHAILAN,Claude,M,1960-02-22,74,Maire,FR,66,,
4101,,USSEGLIO,Robert,M,1956-11-06,72,Maire,FR,69,,
4102,,PIGNATEL,Agnès,F,1974-11-16,22,Maire,FR,51,,
4104,,MOSTEIRO,Céline,F,1980-06-06,22,Maire,FR,46,,
4106,,BUISSON,Romain,M,1988-01-24,38,Maire,FR,38,,
4107,,SEVENIER,Jean,M,1958-06-07,72,Maire,FR,68,,
4108,,FONTAINE,Sonia,F,1967-03-05,48,Maire,FR,59,,
4109,,PIGANEAU,Dominique,M,1958-10-30,74,Maire,FR,67,,
4110,,COUVE,Henri,M,1972-03-31,33,Maire,FR,54,,
4111,,DEPIEDS,Jacques,M,1949-09-23,71,Maire,FR,76,,
4112,,GALTIER,Camille,M,1991-07-03,33,Maire,FR,35,,
4113,,BOYER,Christian,M,1956-11-25,74,Maire,FR,69,,
4115,,PONS BERTAINA,Viviane,F,1945-06-09,74,Maire,FR,81,,
4116,,EYMARD,Max,M,1958-02-08,74,Maire,FR,68,,
4118,,DAVID,Jean-Louis,M,1966-04-01,21,Maire,FR,60,,
4120,,MARTINEZ,Eric,M,1971-10-25,12,Maire,FR,54,,
4121,,BERTORELLO,Gilles,M,1963-08-11,48,Maire,FR,62,,
4122,,DECROIX,Hugo,M,1985-07-26,11,Maire,FR,40,,
4123,,GAY,Robert,M,1952-02-28,74,Maire,FR,74,,
4124,,GUIEU-LAJOIE,France,F,1974-10-29,33,Maire,FR,51,,
4126,,BOUYALA,François,M,1978-05-01,42,Maire,FR,48,,
4127,,NICOLINO,Nathalie,F,1973-07-08,12,Maire,FR,53,,
4128,,TEISSIER,Bastien,M,1989-09-23,38,Maire,FR,36,,
4129,,DE GONZAGUE,Justin,M,1975-06-03,35,Maire,FR,51,,
4130,,FELLER,Camille,F,1969-04-21,34,Maire,FR,57,,
4132,,MARTIN,Serge,M,1959-12-26,12,Maire,FR,66,,
4133,,BÉRAUD,Annabelle,F,1975-12-12,34,Maire,FR,50,,
4134,,MEYERE,Patrick,M,1974-08-12,37,Maire,FR,51,,
4135,,BONDIL,Marc,M,1962-07-16,74,Maire,FR,64,,
4136,,BLANC,André Luc,M,1959-05-23,71,Maire,FR,67,,
4137,,GAUTIER,Anne,F,1956-06-10,75,Maire,FR,70,,
4138,,LOPEZ,Christophe,M,1956-10-20,77,Maire,FR,69,,
4139,,CHADEBEC,Brice,M,1974-09-11,43,Maire,FR,51,,
4140,,COSTE,Alain,M,1952-06-21,74,Maire,FR,74,,
4141,,BLANC-VENTRE,Maryse,F,1957-03-21,75,Maire,FR,69,,
4142,,VIAL,Philippe,M,1962-04-12,11,Maire,FR,64,,
4143,,GAUVAN,Benoît,M,1978-02-16,11,Maire,FR,48,,
4144,,PASSARD,Christine,F,1970-04-05,46,Maire,FR,56,,
4145,,RAHMOUN,Farid,M,1974-02-23,47,Maire,FR,52,,
4148,,CLUET,Frédéric,M,1973-07-16,38,Maire,FR,53,,
4149,,DESJARDINS,Lila,F,1960-05-04,75,Maire,FR,66,,
4150,,KUENTZ,Adèle,F,1980-12-31,46,Maire,FR,45,,
4151,,JEAN,Eric,M,1960-12-03,71,Maire,FR,65,,
4152,,LAGESTE,Christian,M,1970-12-28,31,Maire,FR,55,,
4154,,GAMBAUDO,Georges,M,1941-07-03,74,Maire,FR,85,,
4155,,MATHIEU,Pierre,M,1946-12-05,72,Maire,FR,79,,
4156,,ROME,François,M,1965-04-11,74,Maire,FR,61,,
4157,,COSTE,Philippe,M,1961-09-06,74,Maire,FR,64,,
4158,,GONSOLIN,Yves,M,1963-01-25,21,Maire,FR,63,,
4159,,BURCHERI,Gérard,M,1952-04-25,12,Maire,FR,74,,
4160,,TERRANOVA,Sébastien,M,1982-11-15,33,Maire,FR,43,,
4161,,GARNIER,Sébastien,M,1987-08-28,11,Maire,FR,38,,
4162,,GARAU,Muriel,F,1963-01-09,77,Maire,FR,63,,
4163,,GRANET,Bernard,M,1964-08-15,12,Maire,FR,61,,
4164,,CURNIER,Nadine,F,1973-04-14,43,Maire,FR,53,,
4166,,CELLAI,Marc,M,1970-06-20,31,Maire,FR,56,,
4167,,ACCIAÏ,Bruno,M,1969-03-18,37,Maire,FR,57,,
4169,,PELLISSIER,Claude,M,1960-01-29,11,Maire,FR,66,,
4170,,DROGOUL,Claude,M,1955-05-26,77,Maire,FR,71,,
4171,,MARIANI,Vincent,M,1994-01-28,11,Maire,FR,32,,
4172,,MEGIS,Gilles,M,1964-02-06,11,Maire,FR,62,,
4173,,CERATO,David,M,1978-11-07,54,Maire,FR,47,,
4174,,EYSSAUTIER,Gaël,M,1993-09-13,12,Maire,FR,32,,
4175,,BARDOUIN,Sébastien,M,1980-03-12,12,Maire,FR,46,,
4176,,BOURJAC,Bruno,M,1976-05-04,34,Maire,FR,50,,
4177,,ZANARTU-HAYER,Italo,M,1967-01-20,11,Maire,FR,59,,
4178,,PAUL,Patricia,F,1968-05-19,22,Maire,FR,58,,
4179,,CHABRAND,Olivier,M,1966-11-17,12,Maire,FR,59,,
4180,,CHAILLAN,Alix,F,1965-10-24,11,Maire,FR,60,,
4181,,MOLINARI,Frédéric,M,1960-08-22,74,Maire,FR,65,,
4182,,PAUL,Delphine,F,1982-09-09,45,Maire,FR,43,,
4183,,COLLOMP,Thierry,M,1962-02-12,77,Maire,FR,64,,
4184,,RICHIER,Jacques,M,1959-02-10,74,Maire,FR,67,,
4186,,GRILLON,Nadine,F,1958-11-01,71,Maire,FR,67,,
4187,,ISNARD,Julien,M,1984-12-19,12,Maire,FR,41,,
4188,,BOUFFIER,Jacques,M,1966-06-05,33,Maire,FR,60,,
4189,,DEPIEDS,Laurence,F,1972-10-26,52,Maire,FR,53,,
4190,,ROUZE,Sylvie,F,1961-06-14,77,Maire,FR,65,,
4191,,REBOUL,Childéric,M,1972-04-18,52,Maire,FR,54,,
4192,,ARMANET,Raymond,M,1953-03-10,75,Maire,FR,73,,
4193,,COLAS,Camille,F,1990-12-05,22,Maire,FR,35,,
4194,,PATRICOLA,Sauveur,M,1953-05-23,72,Maire,FR,73,,
4195,,OKROGLIC,Dominique,F,1957-02-28,34,Maire,FR,69,,
4197,,QUEIRAS,Jean-Luc,M,1957-09-17,77,Maire,FR,68,,
4199,,LE ROUX,Kerouan,M,1990-12-05,85,Maire,FR,35,,
4200,,EULOGE,Angélique,F,1967-05-11,54,Maire,FR,59,,
4201,,PAUL,Fabrice,M,1955-09-19,74,Maire,FR,70,,
4202,,DAGONNEAU,Frank,M,1977-10-24,38,Maire,FR,48,,
4203,,CAZERES,Benoît,M,1976-04-05,31,Maire,FR,50,,
4204,,DURAND,Gilles,M,1961-08-26,31,Maire,FR,64,,
4205,,PASCAL,Laurent,M,1986-12-23,33,Maire,FR,39,,
4206,,CHIAPELLA,Christian,M,1958-07-09,77,Maire,FR,68,,
4207,,HERNANDEZ,Michel,M,1953-07-11,72,Maire,FR,73,,
4208,,DALLAPORTA,Thibault,M,1976-04-11,48,Maire,FR,50,,
4209,,TEMPLIER,Jean-Pierre,M,1950-01-30,74,Maire,FR,76,,
4210,,SENES,Eric,M,1961-01-13,77,Maire,FR,65,,
4211,,HEYRIES,Patrick,M,1959-09-21,71,Maire,FR,66,,
4214,,CHAILLAN,Hugues,M,1975-09-03,11,Maire,FR,50,,
4216,,GARCIN,Gérôme,M,1987-08-03,21,Maire,FR,38,,
4217,,BAILLE,Denis,M,1958-11-04,71,Maire,FR,67,,
4218,,LIAUTAUD,Robert,M,1981-02-24,34,Maire,FR,45,,
4219,,OTTO-BRUC,Thierry,M,1969-01-30,64,Maire,FR,57,,
4220,,REYNAUD,Sandra,F,1973-09-09,37,Maire,FR,52,,
4222,,SIGAUD,Jean-Yves,M,1966-04-28,74,Maire,FR,60,,
4224,,ROUSTAN,Claude,M,1949-05-30,74,Maire,FR,77,,
4226,,DANERI,Sabine,F,1980-06-10,45,Maire,FR,46,,
4227,,MULOT,Philipe,M,1959-12-30,12,Maire,FR,66,,
4228,,MIRAN,Hervé,M,1957-12-11,75,Maire,FR,68,,
4229,,VADOT,Pierre-Yves,M,1960-08-10,75,Maire,FR,65,,
4230,,AURRIC,Gérard,M,1956-08-03,74,Maire,FR,69,,
4231,,PIK,Jean-Christophe,M,1973-08-20,47,Maire,FR,52,,
4233,,TEXEIRE,Marjorie,F,1979-07-09,12,Maire,FR,47,,
4234,,PHILIP,Michel,M,1957-09-10,12,Maire,FR,68,,
4235,,LOMBARD,Bruno,M,1963-05-06,74,Maire,FR,63,,
4236,,JOUBERT,Martial,M,1946-12-14,74,Maire,FR,79,,
4237,,THEZAN,Gilles,M,1955-06-21,74,Maire,FR,71,,
4240,,ROUX,Laurent,M,1969-07-26,21,Maire,FR,56,,
4241,,POURCIN,Pierre,M,1952-06-09,75,Maire,FR,74,,
4242,,FAUDRIN,Serge,M,1957-09-23,74,Maire,FR,68,,
4244,,COSSERAT,Sandrine,F,1972-12-10,38,Maire,FR,53,,
4245,,GARCIA,Béatrice,F,1960-06-19,75,Maire,FR,66,,
5001,,LACROIX,Charles,M,1954-08-07,74,Maire,FR,71,,
5003,,BUCCI ALBERTO,Dominique,F,1964-05-26,37,Maire,FR,62,,
5004,,CLEMENT,Jean Louis,M,1957-05-11,75,Maire,FR,69,,
5006,,ROUX,Rémi,M,1989-05-13,34,Maire,FR,37,,
5007,,BLANC,Christian,M,1958-09-17,71,Maire,FR,67,,
5008,,FRANCOU,Jacques,M,1952-04-29,74,Maire,FR,74,,
5009,,TEMPLIER,Alain,M,1962-08-30,12,Maire,FR,63,,
5010,,PINET,Françoise,F,1953-05-14,74,Maire,FR,73,,
5011,,CAVALLINO,Frédéric,M,1978-03-16,22,Maire,FR,48,,
5012,,MAXIMIN,Christine,F,1961-12-12,46,Maire,FR,64,,
5013,,SALERNO,Rémina,F,1997-10-31,37,Maire,FR,28,,
5014,,LAGIER,Bruno,M,1960-10-19,22,Maire,FR,65,,
5016,,GIROUD,Mathilde,F,1975-06-07,22,Maire,FR,51,,
5017,,BONNAFFOUX,Joël,M,1953-08-24,74,Maire,FR,72,,
5018,,CESTER,Francis,M,1953-11-23,72,Maire,FR,72,,
5019,,ROUSSEAU,Jean,M,1949-03-11,74,Maire,FR,77,,
5021,,DROUILLARD,Dominique,M,1954-08-25,74,Maire,FR,71,,
5022,,DUBOIS,Dominique,M,1956-09-12,75,Maire,FR,69,,
5023,,MURGIA,Arnaud,M,1984-11-16,33,Maire,FR,41,,
5024,,TENOUX,Gérard,M,1963-09-17,11,Maire,FR,62,,
5025,,PELLEGRIN,Matthieu,M,1992-12-11,12,Maire,FR,33,,
5026,,CHABRAND,Emile,M,1960-08-28,72,Maire,FR,65,,
5027,,VIOUJAS,Jean-Franck,M,1948-08-23,74,Maire,FR,77,,
5028,,GROS,Anne-Marie,F,1971-10-13,12,Maire,FR,54,,
5029,,NICOLAS,Elsie,F,1984-04-20,43,Maire,FR,42,,
5031,,PONS,Jacques,M,1955-12-29,74,Maire,FR,70,,
5032,,COLLE,Jean-Pierre,M,1952-07-13,45,Maire,FR,74,,
5033,,MATHIEU,Alain,M,1953-04-09,71,Maire,FR,73,,
5035,,BARTHÉLEMY,Monique,F,1954-03-15,75,Maire,FR,72,,
5036,,RIGNON,Lydie,F,1973-07-20,37,Maire,FR,52,,
5037,,AILLAUD,Jean-Baptiste,M,1973-10-04,34,Maire,FR,52,,
5038,,PONCET,Jean-Louis,M,1958-08-25,22,Maire,FR,67,,
5039,,ACHIN,Richard,M,1967-01-22,37,Maire,FR,59,,
5040,,ARNAUD,Jérôme,M,1975-09-24,47,Maire,FR,50,,
5044,,LEJEUNE,Audrey,F,1987-04-08,11,Maire,FR,39,,
5045,,GANDOIS,Jean-Pierre,M,1959-07-15,31,Maire,FR,67,,
5046,,EYMEOUD,Chantal,F,1957-01-06,74,Maire,FR,69,,
5047,,DE BRUYNE,Nathalie,F,1964-06-11,75,Maire,FR,62,,
5048,,PECH-RABASSE,Martine,F,1955-10-03,74,Maire,FR,70,,
5049,,ALLEC,Patrick,M,1966-10-03,11,Maire,FR,59,,
5050,,SAUNIER,Clémence,F,1983-02-12,52,Maire,FR,43,,
5051,,JOUVE,Sylvaine,F,1986-07-22,11,Maire,FR,39,,
5052,,DIMPRE,Aubérie,F,1996-07-10,11,Maire,FR,30,,
5053,,DURANCEAU,Damien,M,1981-01-28,46,Maire,FR,45,,
5054,,CONSEIL,Benoît,M,1970-03-25,21,Maire,FR,56,,
5055,,CORNAND,Jean-Louis,M,1965-07-13,74,Maire,FR,61,,
5056,,BOREL,Fabrice,M,1972-01-01,11,Maire,FR,54,,
5057,,AYACHE,Serge,M,1953-03-15,71,Maire,FR,73,,
5058,,DRUJON D'ASTROS,Cyrille,M,1971-10-13,31,Maire,FR,54,,
5059,,CHENAVIER,Gérald,M,1977-09-17,38,Maire,FR,48,,
5060,,RICOU-CHARLES,Michel,M,1961-05-07,74,Maire,FR,65,,
5061,,DIDIER,Roger,M,1951-02-22,74,Maire,FR,75,,
5062,,COLLIN,François,M,1948-06-16,75,Maire,FR,78,,
5063,,PIC,Jean-Pierre,M,1961-03-03,72,Maire,FR,65,,
5064,,PERRIER,Henri,M,1962-08-10,33,Maire,FR,63,,
5065,,MOLLE,Emmanuel,M,1961-12-22,85,Maire,FR,64,,
5066,,SALLEY,Jean-Philippe,M,1953-07-18,74,Maire,FR,72,,
5068,,BORDIGA,Gérald,M,1976-05-10,23,Maire,FR,50,,
5070,,BRUN,Maurice,M,1953-08-02,72,Maire,FR,72,,
5071,,COSTORIER,Rémi,M,1959-10-11,74,Maire,FR,66,,
5072,,MAULLIER,Régis,M,1956-05-20,71,Maire,FR,70,,
5073,,MAOUI,Serge,M,1958-08-21,77,Maire,FR,67,,
5074,,ODDOU,Rémy,M,1985-08-21,34,Maire,FR,40,,
5075,,REY,Frederic,M,1974-12-26,33,Maire,FR,51,,
5076,,REYNAUD-FREY,Annick,F,1963-10-21,74,Maire,FR,62,,
5077,,GARCIN,Valérie,F,1969-12-13,55,Maire,FR,56,,
5078,,MEVOLHON,Henri,M,1959-06-13,77,Maire,FR,67,,
5079,,REY,Jean-Marie,M,1959-11-05,31,Maire,FR,66,,
5080,,TASSON,Cyrille,M,1972-09-23,47,Maire,FR,53,,
5081,,DESREUMAUX,Catherine,F,1960-03-31,21,Maire,FR,66,,
5082,,MARTOIA,Raphaëlle,F,1977-01-20,37,Maire,FR,49,,
5084,,LALLEMAND,Chloé,F,2000-05-23,42,Maire,FR,26,,
5085,,JOURDAIN,Muriel,F,1960-04-21,34,Maire,FR,66,,
5086,,MÂNE,Gilles,M,1957-07-20,72,Maire,FR,68,,
5087,,LESBROS,Georges,M,1952-01-12,77,Maire,FR,74,,
5089,,ROUMIEU,Alain,M,1964-04-23,11,Maire,FR,62,,
5090,,GAUTHIER,Bernard,M,1956-03-01,71,Maire,FR,70,,
5091,,DUFOUR,Marie-José,F,1956-03-06,45,Maire,FR,70,,
5092,,GAY-PARA,Michel,M,1950-08-30,75,Maire,FR,75,,
5093,,BURGEVIN,Alain,M,1966-06-11,31,Maire,FR,60,,
5094,,ESPITALLIER,Martial,M,1947-06-26,12,Maire,FR,79,,
5095,,PY,Martine,F,1955-07-24,74,Maire,FR,70,,
5096,,ROUIT,Sébastien,M,1978-02-01,12,Maire,FR,48,,
5097,,CREMILLIEUX,Gilles,M,1952-05-09,74,Maire,FR,74,,
5098,,BONNAFFOUX,Sébastien,M,1975-08-01,11,Maire,FR,50,,
5099,,ALFINITO,Marion,F,1991-01-23,52,Maire,FR,35,,
5100,,HUBAUD,Christian,M,1964-04-04,12,Maire,FR,62,,
5101,,MOREAU,Gaëlle,F,1973-06-15,23,Maire,FR,53,,
5102,,REYNAUD,Olivier,M,1980-09-04,12,Maire,FR,45,,
5103,,GIVAUDAN,Geneviève,F,1960-12-31,77,Maire,FR,65,,
5104,,EYMAR-DAUPHIN,Pierre-Jean,M,1974-03-26,34,Maire,FR,52,,
5106,,VERRIER,Jean-Luc,M,1957-07-13,74,Maire,FR,69,,
5107,,REY,Olivier,M,1964-02-15,85,Maire,FR,62,,
5108,,BOSQ,Gustave,M,1954-03-11,72,Maire,FR,72,,
5109,,FAUBERT,Vincent,M,1982-04-22,85,Maire,FR,44,,
5110,,PLUQUET,Didier,M,1957-04-07,74,Maire,FR,69,,
5111,,PARIS,Bruno,M,1968-01-23,38,Maire,FR,58,,
5112,,MARCELLIN,Marc,M,1958-09-27,72,Maire,FR,67,,
5113,,ROUX,Lionel,M,1965-08-14,33,Maire,FR,60,,
5114,,MONTABONE,Michel,M,1957-05-02,75,Maire,FR,69,,
5115,,BAULET,Bertrand,M,1960-04-28,74,Maire,FR,66,,
5116,,CANNAT,Marcel,M,1957-06-10,47,Maire,FR,69,,
5117,,GUEYTE,André,M,1955-08-30,74,Maire,FR,70,,
5118,,NICOLAS,Gérard,M,1949-06-25,74,Maire,FR,77,,
5119,,SIMOND,Régis,M,1971-10-22,22,Maire,FR,54,,
5121,,AUBIN,Daniel,M,1949-12-27,71,Maire,FR,76,,
5122,,FRISON,Michel,M,1965-01-22,48,Maire,FR,61,,
5123,,ROUX,Fabrice,M,1967-11-25,43,Maire,FR,58,,
5124,,DURIF,Marlène,F,1971-02-25,12,Maire,FR,55,,
5126,,TARDY,Lionel,M,1972-12-26,33,Maire,FR,53,,
5127,,SAUMONT,Catherine,F,1964-10-20,22,Maire,FR,61,,
5128,,GENTILINI,Brigitte,F,1958-09-27,77,Maire,FR,67,,
5129,,LIOTARD,Cécile,F,1978-06-19,11,Maire,FR,48,,
5130,,BEY,Daniel,M,1965-01-25,74,Maire,FR,61,,
5131,,GUEYRAUD,Jean-Marie,M,1963-08-11,75,Maire,FR,62,,
5132,,BOURGEOIS,Marie-Anne,F,1959-07-28,85,Maire,FR,66,,
5133,,FAURE,Thierry,M,1964-09-05,74,Maire,FR,61,,
5134,,BERARD,Jean-Louis,M,1963-02-15,12,Maire,FR,63,,
5135,,ROUX,Jean-Pierre,M,1965-01-17,22,Maire,FR,61,,
5136,,QUEYRAS,Jean-Louis,M,1950-06-25,78,Maire,FR,76,,
5139,,BUTEL,Alexandra,F,1980-08-26,37,Maire,FR,45,,
5140,,GARNIER,Marie-José,F,1961-12-28,34,Maire,FR,64,,
5142,,CRET,Jean-Michel,M,1961-03-22,77,Maire,FR,65,,
5144,,BICAIS,Jean-Jacques,M,1957-08-24,74,Maire,FR,68,,
5145,,PAPET,Rodolphe,M,1970-09-20,47,Maire,FR,55,,
5146,,SALETTI,Hélène,F,1958-08-26,72,Maire,FR,67,,
5147,,GOSSELIN,Denis,M,1966-01-18,38,Maire,FR,60,,
5148,,AMAR,Jean-Marie,M,1951-01-15,71,Maire,FR,75,,
5149,,MARTINEZ,Gérald,M,1961-05-08,77,Maire,FR,65,,
5151,,GIORDANO,Serge,M,1961-07-22,72,Maire,FR,64,,
5152,,DUMAS,Sébastien,M,1986-12-29,38,Maire,FR,39,,
5153,,BOCQUET,Emmanuel,M,1981-08-03,22,Maire,FR,44,,
5154,,BOUTRY,Jérôme,M,1964-04-02,74,Maire,FR,62,,
5155,,LAUGIER,Alain,M,1951-07-25,75,Maire,FR,74,,
5156,,PICHON,Julien,M,1977-03-09,37,Maire,FR,49,,
5157,,MATHIEU,Delphine,F,1978-03-21,11,Maire,FR,48,,
5158,,REGORD,Olivier,M,1975-06-11,23,Maire,FR,51,,
5159,,LOMBARD,Pascal,M,1962-11-30,74,Maire,FR,63,,
5160,,DEGUILLAME,Eric,M,1961-07-04,74,Maire,FR,65,,
5161,,SALLE,Emeric,M,1988-01-27,37,Maire,FR,38,,
5162,,GRIMAUD,Roger,M,1949-09-13,75,Maire,FR,76,,
5163,,BONHOMME,Alain,M,1956-11-05,74,Maire,FR,69,,
5164,,BERENGUEL,Victor,M,1947-12-30,74,Maire,FR,78,,
5165,,SCHERRER,Laurent,M,1969-03-13,21,Maire,FR,57,,
5166,,ROUIT,Daniel,M,1958-08-08,75,Maire,FR,67,,
5167,,DEPEYRE,Jean,M,1959-02-22,75,Maire,FR,67,,
5168,,DUGELAY,Denis,M,1967-02-02,22,Maire,FR,59,,
5169,,RABASSE,Yves,M,1956-09-04,71,Maire,FR,69,,
5170,,LAZARO,Marie-Christine,F,1960-09-28,75,Maire,FR,65,,
5171,,BERTOCHIO,Cédric,M,1978-03-31,22,Maire,FR,48,,
5172,,SCHÜLER,Jean,M,1946-03-09,74,Maire,FR,80,,
5173,,MARTIN,Florent,M,1981-12-25,22,Maire,FR,44,,
5174,,ROMAN,Émile,M,1959-01-30,72,Maire,FR,67,,
5176,,SARRET,Jean,M,1951-01-09,71,Maire,FR,75,,
5177,,HOSSZU,Jérôme,M,1974-08-06,23,Maire,FR,51,,
5178,,FAVIER,Jean-Claude,M,1960-02-29,74,Maire,FR,66,,
5179,,GILARDEAU-TRUFFINET,Christian,M,1964-12-02,34,Maire,FR,61,,
5180,,PIERRE,Gilles,M,1948-05-31,53,Maire,FR,78,,
5181,,ALBERT,Béatrice,F,1961-11-03,74,Maire,FR,64,,
5182,,BELLON,Marie,F,1957-03-26,74,Maire,FR,69,,
5183,,FINE,Sébastien,M,1975-11-13,34,Maire,FR,50,,
5184,,JOUBERT,Claudie,F,1959-01-14,74,Maire,FR,67,,
6001,,SALOMONE,Anthony,M,1980-06-14,31,Maire,FR,46,,
6002,,CONIL,Jean-Louis,M,1962-02-11,77,Maire,FR,64,,
6003,,VARRONE,David,M,1980-10-15,22,Maire,FR,45,,
6004,,LEONETTI,Jean,M,1948-07-09,74,Maire,FR,78,,
6005,,GIOBERGIA,Vincent,M,1961-10-04,38,Maire,FR,64,,
6006,,BONSIGNORE,Pascal,M,1957-04-18,74,Maire,FR,69,,
6007,,ROSSI,Florent,M,2002-01-26,35,Maire,FR,24,,
6008,,JOURDAN,Bernadette,F,1958-07-07,74,Maire,FR,68,,
6009,,DEMAURIZI,Jacques,M,1973-11-21,47,Maire,FR,52,,
6010,,CAROSI,Delphine,F,1986-09-12,45,Maire,FR,39,,
6011,,ROUX,Roger,M,1962-11-07,33,Maire,FR,63,,
6012,,SPINELLI,Gerard,M,1954-09-24,38,Maire,FR,71,,
6013,,BURRO,Paul,M,1965-12-29,23,Maire,FR,60,,
6014,,BEILLE,Christine,F,1960-09-13,74,Maire,FR,65,,
6015,,BRUN,Martine,F,1954-03-11,74,Maire,FR,72,,
6016,,DONADEY,Nicolas,M,1985-06-15,31,Maire,FR,41,,
6017,,ARNAUD,Jean-Paul,M,1949-05-17,74,Maire,FR,77,,
6018,,DERMIT,Jean-Pierre,M,1957-05-20,74,Maire,FR,69,,
6019,,LOTTIER,Michel,M,1958-01-16,53,Maire,FR,68,,
6020,,BARENGO-FERRIER,Martine,F,1972-11-22,45,Maire,FR,53,,
6021,,MARTIN,Jean-Claude,M,1957-09-28,72,Maire,FR,68,,
6022,,MASCARELLI,Jean-Pierre,M,1941-02-12,31,Maire,FR,85,,
6023,,OLHARAN,Sébastien,M,1993-08-01,33,Maire,FR,32,,
6024,,OGEZ,Ismaël,M,1961-08-23,48,Maire,FR,64,,
6025,,HEURA,Philippe,M,1967-01-19,48,Maire,FR,59,,
6026,,CONDO,Dominique,M,1958-05-16,37,Maire,FR,68,,
6027,,MASSON,Bryan,M,1996-12-21,33,Maire,FR,29,,
6028,,PRATO,Adrien,M,1956-10-05,72,Maire,FR,69,,
6029,,LISNARD,David,M,1969-02-02,85,Maire,FR,57,,
6030,,PIGRENET,Yves,M,1947-08-12,31,Maire,FR,78,,
6031,,BRANDA,Gérard,M,1958-04-15,74,Maire,FR,68,,
6032,,BECK,Xavier,M,1953-10-24,31,Maire,FR,72,,
6033,,REVELLO,Stephane,M,1985-12-23,35,Maire,FR,40,,
6034,,SPINELLI,Jean-François,M,1945-03-15,72,Maire,FR,81,,
6035,,ARSENTO-CURTI,Anne-Marie,F,1979-02-01,11,Maire,FR,47,,
6036,,CHANTREAU,Olivier,M,1965-05-03,33,Maire,FR,61,,
6037,,ARCHEN,Virginie,F,1966-07-23,33,Maire,FR,59,,
6038,,DELMOTTE,Emmanuel,M,1963-06-18,31,Maire,FR,63,,
6039,,BAILET,Nicolas,M,1986-03-06,33,Maire,FR,40,,
6040,,BARUFFA,Jocelyne,F,1958-12-06,77,Maire,FR,67,,
6041,,TAULANE,Gilbert,M,1961-07-10,21,Maire,FR,65,,
6042,,IPPOLITO,Philippe,M,1961-10-25,23,Maire,FR,64,,
6043,,GUGLIELMINO,Fabien,M,1972-06-09,33,Maire,FR,54,,
6044,,MION,Jean-Bernard,M,1967-11-03,31,Maire,FR,58,,
6045,,CASTEL,Raoul,M,1958-12-11,71,Maire,FR,67,,
6046,,BRES,Isabelle,F,1964-10-06,37,Maire,FR,61,,
6047,,ORABONA,Andréa,M,2000-12-04,33,Maire,FR,25,,
6048,,TUJAGUE,Francis,M,1947-04-28,38,Maire,FR,79,,
6049,,THIERY,Richard,M,1958-10-15,74,Maire,FR,67,,
6050,,TRABAUD,Dominique,M,1955-05-07,77,Maire,FR,71,,
6051,,GLANIS,Daniel,M,1961-09-02,52,Maire,FR,64,,
6052,,BLANC,Jean-Marc,M,1956-05-29,74,Maire,FR,70,,
6053,,MAUNIER,Guy,M,1951-07-08,34,Maire,FR,75,,
6054,,NARDELLI,Robert,M,1948-06-28,74,Maire,FR,78,,
6055,,MAUREL,Christian,M,1962-01-25,75,Maire,FR,64,,
